Date,Open,High,Low,Close,Volume
2022-12-09,12781.98,13153.94,12511.46,12984.86,34560392
2022-12-12,12984.86,13221.57,12579.09,12579.09,35845597
2022-12-13,12579.09,12849.61,12342.38,12849.61,24353126
2022-12-14,13086.31,13255.38,12849.61,12984.86,34297808
2022-12-15,12917.23,13289.2,12917.23,13086.31,20990952
2022-12-16,12984.86,13830.23,12815.79,13796.42,55405137
2022-12-19,13931.68,14371.27,13525.9,13525.9,48060180
2022-12-20,13390.64,13593.53,12680.53,12849.61,45566363
2022-12-21,13120.12,13153.94,12240.94,12781.98,27712966
2022-12-22,12917.23,13255.38,12646.72,12781.98,18972258
2022-12-23,12748.16,12781.98,12240.94,12410.01,24819632
2022-12-26,12376.2,12376.2,11564.64,11564.64,31382368
2022-12-27,11564.64,12342.38,11564.64,12342.38,23661449
2022-12-28,12443.83,12511.46,12139.5,12308.57,14317232
2022-12-29,12376.2,12511.46,12071.87,12173.31,17428880
2022-12-30,12240.94,12477.64,12105.68,12173.31,14457954
2023-01-03,12376.2,13018.68,12308.57,13018.68,28002477
2023-01-04,13153.94,13390.64,13052.49,13120.12,20238379
2023-01-05,13120.12,13525.9,12951.05,13390.64,21514174
2023-01-06,13323.01,13593.53,12984.86,13120.12,19639432
2023-01-09,13390.64,13593.53,13187.75,13255.38,16192400
2023-01-10,13255.38,13593.53,12984.86,13390.64,26862967
2023-01-11,13525.9,13897.86,13458.27,13661.16,25723037
2023-01-12,13593.53,13694.97,13458.27,13559.72,20179348
2023-01-13,13694.97,13762.6,13458.27,13492.09,19181562
2023-01-16,13525.9,13965.49,13492.09,13694.97,22332412
2023-01-17,13830.23,14641.79,13830.23,14641.79,41612075
2023-01-18,14878.49,14912.31,14574.16,14675.6,25861024
2023-01-19,14607.97,14777.05,14100.75,14303.64,43951678
2023-01-27,14202.2,14574.16,14100.75,14540.34,26536613
2023-01-30,14675.6,15013.75,14438.9,14709.42,42356101
2023-01-31,14810.86,14946.12,14675.6,14946.12,28117407
2023-02-01,15013.75,15318.08,14202.2,14269.82,51921554
2023-02-02,14337.45,14675.6,14269.82,14405.08,25396828
2023-02-03,14506.53,14574.16,14202.2,14269.82,20963608
2023-02-06,14269.82,14303.64,13897.86,14303.64,22290665
2023-02-07,14303.64,14337.45,13323.01,13356.83,43400365
2023-02-08,13356.83,14269.82,13356.83,14100.75,33822546
2023-02-09,14202.2,14371.27,13931.68,13931.68,16349782
2023-02-10,13999.31,14066.94,13627.34,13864.05,15835857
2023-02-13,13796.42,13796.42,13356.83,13661.16,18750139
2023-02-14,13728.79,14134.57,13694.97,13931.68,17300348
2023-02-15,13931.68,14236.01,13694.97,14066.94,20082870
2023-02-16,14168.38,14472.71,13931.68,14405.08,23923522
2023-02-17,14405.08,14438.9,14202.2,14202.2,12294342
2023-02-20,14202.2,14810.86,14202.2,14810.86,24755857
2023-02-21,14912.31,15081.38,14607.97,14607.97,20653398
2023-02-22,14472.71,14946.12,14337.45,14337.45,32644751
2023-02-23,14303.64,14540.34,13796.42,14540.34,33600491
2023-02-24,14540.34,14540.34,13965.49,14066.94,14604476
2023-02-27,13796.42,13897.86,13492.09,13593.53,31325056
2023-02-28,13830.23,13864.05,13458.27,13525.9,15225174
2023-03-01,13525.9,14134.57,13390.64,14134.57,18627062
2023-03-02,14202.2,14269.82,13931.68,13931.68,8872489
2023-03-03,14066.94,14269.82,13762.6,13762.6,13614423
2023-03-06,13965.49,14100.75,13796.42,13796.42,11372148
2023-03-07,13931.68,14438.9,13897.86,14269.82,29332840
2023-03-08,14134.57,14337.45,14066.94,14337.45,16164479
2023-03-09,14337.45,14574.16,14337.45,14337.45,23283259
2023-03-10,14303.64,14506.53,14202.2,14405.08,22466284
2023-03-13,14236.01,14472.71,14134.57,14269.82,20936991
2023-03-14,14236.01,14269.82,13661.16,13728.79,30875738
2023-03-15,14066.94,14405.08,13931.68,14405.08,26788560
2023-03-16,14202.2,14269.82,13864.05,14100.75,30255725
2023-03-17,14236.01,14236.01,13796.42,13796.42,33964905
2023-03-20,13796.42,13931.68,13525.9,13525.9,22998039
2023-03-21,13661.16,13897.86,13424.46,13830.23,19069859
