Date,Open,High,Low,Close,Volume
2023-01-04,19625.41,21155.83,19625.41,20615.68,7168974
2023-01-05,19805.45,20885.75,19805.45,20705.7,3481121
2023-01-06,20705.7,21335.88,20345.6,20615.68,5155334
2023-01-09,20795.73,20975.78,20435.63,20525.65,3237852
2023-01-10,19895.48,20885.75,19355.33,20525.65,2794801
2023-01-11,20255.58,20885.75,20255.58,20615.68,2793891
2023-01-12,20615.68,21605.95,20615.68,21515.93,8645345
2023-01-13,21515.93,21876.02,20975.78,21065.8,4599879
2023-01-16,21065.8,21335.88,20885.75,20975.78,3410583
2023-01-17,20885.75,21605.95,20885.75,21605.95,5231351
2023-01-18,21786,22686.25,21605.95,22506.2,9894057
2023-01-19,22506.2,22776.27,22326.15,22506.2,5140882
2023-01-27,22686.25,23226.4,22596.22,22686.25,5253849
2023-01-30,22056.07,22866.3,22056.07,22146.1,8105645
2023-01-31,22146.1,23046.35,21966.05,23046.35,7536682
2023-02-01,23136.37,23316.42,21425.9,21605.95,7858520
2023-02-02,21605.95,22326.15,21425.9,21515.93,6557501
2023-02-03,21515.93,21876.02,21155.83,21245.85,3659079
2023-02-06,21245.85,21605.95,20705.7,21155.83,5224453
2023-02-07,20885.75,21695.98,20795.73,20975.78,4746030
2023-02-08,21425.9,21425.9,20885.75,21245.85,2767496
2023-02-09,21335.88,22416.17,21155.83,21966.05,8714565
2023-02-10,21605.95,22056.07,21425.9,21425.9,3135830
2023-02-13,21425.9,21966.05,21245.85,21876.02,6542815
2023-02-14,21876.02,22326.15,21876.02,21966.05,3524610
2023-02-15,21966.05,22596.22,21966.05,22236.12,4554375
2023-02-16,22236.12,23766.55,22236.12,23766.55,13068168
2023-02-17,23766.55,24036.62,23316.42,23406.45,4287474
2023-02-20,23406.45,24126.64,23316.42,24126.64,7207156
2023-02-21,24216.67,24666.79,23676.52,23766.55,8649324
2023-02-22,23676.52,25026.89,23406.45,23406.45,14476767
2023-02-23,23406.45,23856.57,22596.22,23856.57,10194603
2023-02-24,23946.6,24216.67,23046.35,23046.35,5897819
2023-02-27,23046.35,23586.5,22506.2,23136.37,6417925
2023-02-28,23136.37,23856.57,23136.37,23406.45,3900698
2023-03-01,21425.9,24306.69,21425.9,24306.69,7037134
2023-03-02,24306.69,24486.74,23946.6,24036.62,3814237
2023-03-03,24216.67,24666.79,23766.55,23766.55,8674967
2023-03-06,23946.6,24306.69,23766.55,23946.6,4247243
2023-03-07,21605.95,24216.67,21605.95,24126.64,4854737
2023-03-08,23946.6,24756.82,23766.55,24756.82,8427895
2023-03-09,24756.82,24936.87,24396.72,24396.72,4171191
2023-03-10,24306.69,24306.69,23676.52,23766.55,9239735
2023-03-13,23586.5,23856.57,23316.42,23496.47,4832922
2023-03-14,23496.47,23586.5,22416.17,22416.17,9302946
2023-03-15,22596.22,23496.47,22506.2,23496.47,5646479
2023-03-16,23316.42,23316.42,22506.2,22686.25,6216326
2023-03-17,22776.27,23046.35,22596.22,22866.3,2980123
2023-03-20,22866.3,22866.3,21605.95,21605.95,6891158
2023-03-21,21966.05,22146.1,21605.95,21876.02,3028075
2023-03-22,22056.07,22506.2,22056.07,22236.12,3641993
2023-03-23,22236.12,22416.17,22056.07,22326.15,2334720
2023-03-24,22326.15,22776.27,22326.15,22686.25,4015833
2023-03-27,22596.22,22866.3,21876.02,22686.25,3345236
2023-03-28,22866.3,23406.45,22866.3,22866.3,3854436
2023-03-29,22866.3,23136.37,22686.25,22776.27,2581689
2023-03-30,22866.3,23046.35,22596.22,22776.27,3213691
2023-03-31,22866.3,23136.37,22776.27,22866.3,3783733
2023-04-03,23406.45,24126.64,23406.45,23766.55,6092707
2023-04-04,23856.57,24126.64,23586.5,23676.52,4803216
2023-04-05,23676.52,24126.64,23586.5,23766.55,5862327
2023-04-06,22326.15,23946.6,22326.15,23136.37,5587133
